Animal,Animal,95
Bee,Abeja,54
Bird,Pájaro,50
Butterfly,Mariposa,92
Cricket Insect,Insecto grillo,52
Grass,Césped,53
Insect,Insecto,92
Invertebrate,Invertebrado,92
Mantis,Mantis,52
Monarch,Monarca,56
Moth,Polilla,72
Plant,Planta,53
Spider,Araña,55
Vegetation,Vegetación,52
Wasp,Avispa,54
Wildlife,Fauna,51
Animal,Animal,95
Bee,Abeja,54
Butterfly,Mariposa,93
Cricket Insect,Insecto grillo,51
Grass,Césped,54
Insect,Insecto,93
Invertebrate,Invertebrado,93
Mantis,Mantis,52
Monarch,Monarca,56
Moth,Polilla,73
Plant,Planta,54
Spider,Araña,56
Vegetation,Vegetación,53
Wasp,Avispa,54
Animal,Animal,94
Bee,Abeja,56
Butterfly,Mariposa,90
Cricket Insect,Insecto grillo,53
Grass,Césped,55
Insect,Insecto,90
Invertebrate,Invertebrado,90
Leaf,Hoja,50
Mammal,Mamífero,50
Mantis,Mantis,54
Monarch,Monarca,55
Moth,Polilla,68
Ocelot,Ocelote,50
Plant,Planta,55
Spider,Araña,57
Vegetation,Vegetación,52
Wasp,Avispa,56
Wildlife,Fauna,51
Animal,Animal,95
Bee,Abeja,57
Butterfly,Mariposa,93
Cricket Insect,Insecto grillo,52
Grass,Césped,53
Insect,Insecto,93
Invertebrate,Invertebrado,93
Mammal,Mamífero,50
Mantis,Mantis,53
Monarch,Monarca,54
Moth,Polilla,79
Ocelot,Ocelote,50
Plant,Planta,53
Spider,Araña,57
Vegetation,Vegetación,53
Wasp,Avispa,57
Weapon,Arma,54
Wildlife,Fauna,51
Animal,Animal,95
Bee,Abeja,55
Butterfly,Mariposa,92
Cricket Insect,Insecto grillo,53
Grass,Césped,52
Insect,Insecto,92
Invertebrate,Invertebrado,92
Leaf,Hoja,51
Mammal,Mamífero,52
Mantis,Mantis,54
Monarch,Monarca,54
Moth,Polilla,77
Ocelot,Ocelote,52
Plant,Planta,52
Reptile,Reptil,52
Sea Life,vida marina,52
Spider,Araña,61
Turtle,Tortuga,52
