Adult,Adulto,79
Baby,Bebé,86
Body Part,parte del cuerpo,80
Boy,Chico,55
Child,Niño,55
Computer,Computadora,50
Electronics,Electrónica,99
Face,Rostro,53
Gambling,Juego,53
Game,Juego,53
Hand,Mano,80
Head,Cabeza,60
Iphone,iPhone,52
Male,Masculino,79
Man,Hombre,79
Mobile Phone,Teléfono móvil,99
Person,Persona,87
Phone,Teléfono,99
Texting,mensajes de texto,64
Thigh,Hermético,51
Baby,Bebé,71
Body Part,parte del cuerpo,58
Clothing,Ropa,51
Couch,Sofá,59
Electronics,Electrónica,99
Face,Rostro,50
Furniture,Muebles,59
Gambling,Juego,50
Game,Juego,50
Hand,Mano,58
Head,Cabeza,53
Iphone,iPhone,52
Mobile Phone,Teléfono móvil,99
Pants,Pantalones,50
Person,Persona,76
Phone,Teléfono,99
Shirt,Camisa,51
Texting,mensajes de texto,95
Thigh,Hermético,51
Adult,Adulto,70
Animal,Animal,57
Baby,Bebé,80
Body Part,parte del cuerpo,52
Cat,Gato,57
Clothing,Ropa,53
Computer,Computadora,59
Couch,Sofá,91
Cushion,Almohadón,50
Electronics,Electrónica,99
Face,Rostro,51
Furniture,Muebles,91
Hand,Mano,52
Hand-Held Computer,Computadora de mano,51
Head,Cabeza,54
Home Decor,Decoración del hogar,51
Iphone,iPhone,52
Laptop,Computadora portátil,50
Male,Masculino,70
Mammal,Mamífero,57
Man,Hombre,70
Mobile Phone,Teléfono móvil,99
Pants,Pantalones,52
Pc,Ordenador personal,50
Person,Persona,88
Pet,Mascota,57
Phone,Teléfono,99
Photography,Fotografía,50
Remote Control,Mando a distancia,51
Shirt,Camisa,53
Tablet Computer,Tableta,51
Texting,mensajes de texto,97
Adult,Adulto,82
Blouse,Blusa,50
Body Part,parte del cuerpo,51
Clothing,Ropa,56
Computer,Computadora,51
Couch,Sofá,97
Electronics,Electrónica,99
Face,Rostro,50
Furniture,Muebles,97
Hand,Mano,51
Head,Cabeza,72
Home Decor,Decoración del hogar,50
Iphone,iPhone,52
Male,Masculino,82
Man,Hombre,82
Mobile Phone,Teléfono móvil,99
Pants,Pantalones,53
Person,Persona,87
Phone,Teléfono,99
Photography,Fotografía,52
Remote Control,Mando a distancia,76
Shirt,Camisa,56
Texting,mensajes de texto,99
Adult,Adulto,78
Baby,Bebé,70
Blouse,Blusa,51
Clothing,Ropa,55
Computer,Computadora,50
Couch,Sofá,99
Cushion,Almohadón,51
Electronics,Electrónica,99
Face,Rostro,51
Furniture,Muebles,99
Head,Cabeza,54
Home Decor,Decoración del hogar,51
Iphone,iPhone,53
Male,Masculino,78
Man,Hombre,78
Mobile Phone,Teléfono móvil,99
Pants,Pantalones,54
Person,Persona,82
Phone,Teléfono,99
Photography,Fotografía,55
Remote Control,Mando a distancia,50
Shirt,Camisa,54
Sitting,Sesión,50
Texting,mensajes de texto,98
Accessories,Accesorios,55
Adult,Adulto,64
Baby,Bebé,53
Blouse,Blusa,51
Body Part,parte del cuerpo,50
Clothing,Ropa,55
Couch,Sofá,98
Cushion,Almohadón,52
Electronics,Electrónica,99
Face,Rostro,54
Formal Wear,ropa formal,55
Furniture,Muebles,98
Hand,Mano,50
Head,Cabeza,56
Home Decor,Decoración del hogar,53
Iphone,iPhone,52
Male,Masculino,64
Man,Hombre,64
Mobile Phone,Teléfono móvil,99
Pants,Pantalones,54
Person,Persona,69
Phone,Teléfono,99
Photography,Fotografía,64
Shirt,Camisa,55
Texting,mensajes de texto,98
Tie,Atar,55
Accessories,Accesorios,84
Adult,Adulto,83
Animal,Animal,65
Blouse,Blusa,50
Cat,Gato,65
Clothing,Ropa,56
Couch,Sofá,98
Electronics,Electrónica,99
Face,Rostro,50
Formal Wear,ropa formal,84
Furniture,Muebles,98
Head,Cabeza,50
Home Decor,Decoración del hogar,50
Iphone,iPhone,51
Male,Masculino,83
Mammal,Mamífero,65
Man,Hombre,83
Mobile Phone,Teléfono móvil,99
Pants,Pantalones,54
Person,Persona,83
Pet,Mascota,65
Phone,Teléfono,99
Photography,Fotografía,54
Shirt,Camisa,56
Sitting,Sesión,51
Texting,mensajes de texto,94
Tie,Atar,84
Accessories,Accesorios,60
Adult,Adulto,66
Blouse,Blusa,50
Clothing,Ropa,57
Couch,Sofá,97
Electronics,Electrónica,99
Face,Rostro,51
Formal Wear,ropa formal,60
Furniture,Muebles,97
Head,Cabeza,51
Home Decor,Decoración del hogar,50
Iphone,iPhone,50
Male,Masculino,66
Man,Hombre,66
Mobile Phone,Teléfono móvil,99
Pants,Pantalones,54
Person,Persona,66
Phone,Teléfono,99
Photography,Fotografía,55
Shirt,Camisa,57
Sitting,Sesión,51
Texting,mensajes de texto,93
Tie,Atar,60
Video Gaming,Videojuegos,51
Accessories,Accesorios,60
Adult,Adulto,70
Animal,Animal,50
Baby,Bebé,65
Blouse,Blusa,51
Cat,Gato,50
Clothing,Ropa,57
Couch,Sofá,96
Electronics,Electrónica,99
Face,Rostro,53
Formal Wear,ropa formal,60
Furniture,Muebles,96
Head,Cabeza,53
Iphone,iPhone,50
Male,Masculino,70
Mammal,Mamífero,50
Man,Hombre,70
Mobile Phone,Teléfono móvil,99
Pants,Pantalones,53
Person,Persona,76
Pet,Mascota,50
Phone,Teléfono,99
Photography,Fotografía,55
Shirt,Camisa,57
Sitting,Sesión,50
Texting,mensajes de texto,90
Tie,Atar,60
Video Gaming,Videojuegos,50
Accessories,Accesorios,75
Adult,Adulto,65
Animal,Animal,60
Baby,Bebé,57
Blouse,Blusa,51
Cat,Gato,60
Clothing,Ropa,71
Couch,Sofá,87
Cushion,Almohadón,51
Electronics,Electrónica,99
Face,Rostro,55
Formal Wear,ropa formal,75
Furniture,Muebles,87
Head,Cabeza,55
Home Decor,Decoración del hogar,51
Male,Masculino,65
Mammal,Mamífero,60
Man,Hombre,65
Mobile Phone,Teléfono móvil,99
Pants,Pantalones,53
Person,Persona,74
Pet,Mascota,60
Phone,Teléfono,99
Photography,Fotografía,69
Shirt,Camisa,71
Texting,mensajes de texto,92
Tie,Atar,75
Accessories,Accesorios,61
Animal,Animal,61
Baby,Bebé,53
Blouse,Blusa,51
Cat,Gato,61
Clothing,Ropa,62
Couch,Sofá,81
Cushion,Almohadón,50
Electronics,Electrónica,99
Face,Rostro,54
Formal Wear,ropa formal,61
Furniture,Muebles,81
Head,Cabeza,60
Home Decor,Decoración del hogar,51
Mammal,Mamífero,61
Mobile Phone,Teléfono móvil,98
Pants,Pantalones,53
Person,Persona,65
Pet,Mascota,61
Phone,Teléfono,99
Photography,Fotografía,59
Shirt,Camisa,62
Sitting,Sesión,50
Texting,mensajes de texto,93
Tie,Atar,61
Video Gaming,Videojuegos,50
Accessories,Accesorios,76
Baby,Bebé,54
Blouse,Blusa,51
Clothing,Ropa,74
Couch,Sofá,97
Cushion,Almohadón,50
Electronics,Electrónica,98
Face,Rostro,52
Formal Wear,ropa formal,76
Furniture,Muebles,97
Head,Cabeza,53
Home Decor,Decoración del hogar,51
Mobile Phone,Teléfono móvil,97
Pants,Pantalones,54
Person,Persona,59
Phone,Teléfono,98
Photography,Fotografía,61
Shirt,Camisa,74
Sitting,Sesión,52
Texting,mensajes de texto,73
Tie,Atar,76
Video Gaming,Videojuegos,51
Accessories,Accesorios,58
Adult,Adulto,70
Animal,Animal,59
Baby,Bebé,63
Blouse,Blusa,51
Body Part,parte del cuerpo,50
Canine,Canino,51
Cat,Gato,59
Clothing,Ropa,82
Couch,Sofá,98
Cushion,Almohadón,52
Dog,Perro,51
Electronics,Electrónica,94
Face,Rostro,53
Formal Wear,ropa formal,58
Furniture,Muebles,98
Hand,Mano,50
Head,Cabeza,53
Home Decor,Decoración del hogar,54
Kitten,Gatito,50
Male,Masculino,70
Mammal,Mamífero,59
Man,Hombre,70
Mobile Phone,Teléfono móvil,87
Pants,Pantalones,56
Person,Persona,78
Pet,Mascota,59
Phone,Teléfono,94
Photography,Fotografía,86
Remote Control,Mando a distancia,51
Shirt,Camisa,82
Sitting,Sesión,51
Texting,mensajes de texto,63
Tie,Atar,58
Video Gaming,Videojuegos,54
Accessories,Accesorios,56
Adult,Adulto,83
Animal,Animal,50
Baby,Bebé,57
Body Part,parte del cuerpo,52
Cat,Gato,50
Clothing,Ropa,72
Computer,Computadora,50
Couch,Sofá,99
Electronics,Electrónica,96
Face,Rostro,51
Formal Wear,ropa formal,56
Furniture,Muebles,99
Hand,Mano,52
Head,Cabeza,52
Home Decor,Decoración del hogar,51
Male,Masculino,83
Mammal,Mamífero,50
Man,Hombre,83
Mobile Phone,Teléfono móvil,95
Pants,Pantalones,53
Person,Persona,85
Pet,Mascota,50
Phone,Teléfono,96
Photography,Fotografía,52
Remote Control,Mando a distancia,50
Shirt,Camisa,72
Sitting,Sesión,51
Texting,mensajes de texto,85
Thigh,Hermético,50
Tie,Atar,56
Video Gaming,Videojuegos,51
Accessories,Accesorios,51
Adult,Adulto,89
Arm,Brazo,51
Baby,Bebé,62
Body Part,parte del cuerpo,53
Clothing,Ropa,59
Couch,Sofá,97
Electronics,Electrónica,92
Face,Rostro,51
Formal Wear,ropa formal,51
Furniture,Muebles,97
Hand,Mano,53
Head,Cabeza,54
Home Decor,Decoración del hogar,52
Male,Masculino,89
Man,Hombre,89
Mobile Phone,Teléfono móvil,92
Pants,Pantalones,53
Person,Persona,89
Phone,Teléfono,92
Shirt,Camisa,59
Sitting,Sesión,50
Texting,mensajes de texto,84
Thigh,Hermético,50
Tie,Atar,51
Accessories,Accesorios,50
Adult,Adulto,92
Arm,Brazo,57
Baby,Bebé,84
Blouse,Blusa,50
Body Part,parte del cuerpo,57
Chair,Silla,51
Clothing,Ropa,64
Couch,Sofá,94
Electronics,Electrónica,61
Face,Rostro,55
Finger,Dedo,50
Formal Wear,ropa formal,50
Furniture,Muebles,94
Hand,Mano,54
Head,Cabeza,72
Home Decor,Decoración del hogar,55
Male,Masculino,92
Man,Hombre,92
Mobile Phone,Teléfono móvil,59
Pants,Pantalones,53
Person,Persona,93
Phone,Teléfono,59
Shirt,Camisa,64
Sitting,Sesión,51
Sleeve,Manga,51
Texting,mensajes de texto,55
Thigh,Hermético,53
Tie,Atar,50
Adult,Adulto,88
Animal,Animal,54
Arm,Brazo,58
Baby,Bebé,78
Blouse,Blusa,50
Body Part,parte del cuerpo,59
Canine,Canino,50
Cat,Gato,51
Chair,Silla,52
Clothing,Ropa,57
Couch,Sofá,64
Electronics,Electrónica,53
Face,Rostro,61
Finger,Dedo,53
Food,Alimento,51
Furniture,Muebles,65
Hand,Mano,54
Head,Cabeza,70
Insect,Insecto,50
Invertebrate,Invertebrado,50
Male,Masculino,88
Mammal,Mamífero,54
Man,Hombre,88
Massage,Masaje,50
Mobile Phone,Teléfono móvil,53
Musical Instrument,Instrumento musical,50
Pain,Dolor,50
Pants,Pantalones,50
Patient,Paciente,51
Person,Persona,90
Pet,Mascota,51
Phone,Teléfono,53
Shirt,Camisa,57
Sleeve,Manga,51
Smoke,Fumar,50
Stain,Mancha,50
Texting,mensajes de texto,51
Thigh,Hermético,50
Adult,Adulto,80
Arm,Brazo,74
Baby,Bebé,86
Blouse,Blusa,55
Body Part,parte del cuerpo,74
Clothing,Ropa,59
Couch,Sofá,77
Electronics,Electrónica,50
Face,Rostro,87
Furniture,Muebles,77
Hand,Mano,52
Head,Cabeza,89
Holding Hands,tomados de la mano,51
Home Decor,Decoración del hogar,51
Male,Masculino,80
Man,Hombre,80
Massage,Masaje,52
Pain,Dolor,65
Pants,Pantalones,52
Patient,Paciente,51
Person,Persona,94
Phone,Teléfono,50
Shirt,Camisa,59
Sleeve,Manga,52
Smoke,Fumar,51
Adult,Adulto,79
Arm,Brazo,85
Baby,Bebé,86
Blouse,Blusa,55
Body Part,parte del cuerpo,85
Chair,Silla,50
Clothing,Ropa,73
Couch,Sofá,87
Electronics,Electrónica,50
Face,Rostro,77
Finger,Dedo,51
Furniture,Muebles,88
Hand,Mano,53
Head,Cabeza,78
Holding Hands,tomados de la mano,50
Home Decor,Decoración del hogar,50
Injury,Lesión,50
Male,Masculino,79
Man,Hombre,79
Massage,Masaje,51
Pain,Dolor,58
Pants,Pantalones,53
Patient,Paciente,52
Person,Persona,93
Phone,Teléfono,50
Shirt,Camisa,73
Sleeve,Manga,50
Smoke,Fumar,53
Stain,Mancha,50
Adult,Adulto,75
Arm,Brazo,63
Baby,Bebé,89
Blouse,Blusa,54
Body Part,parte del cuerpo,65
Clothing,Ropa,69
Couch,Sofá,58
Cuddling,abrazos,50
Face,Rostro,61
Finger,Dedo,52
Furniture,Muebles,60
Hand,Mano,60
Head,Cabeza,61
Hip,Cadera,52
Holding Hands,tomados de la mano,55
Home Decor,Decoración del hogar,50
Male,Masculino,75
Man,Hombre,75
Pain,Dolor,72
Pants,Pantalones,53
Patient,Paciente,50
Person,Persona,90
Romantic,Romántico,50
Shirt,Camisa,69
Sleeve,Manga,52
Smoke,Fumar,52
Stain,Mancha,50
Thigh,Hermético,51
Adult,Adulto,80
Arm,Brazo,53
Baby,Bebé,82
Blouse,Blusa,52
Body Part,parte del cuerpo,57
Clothing,Ropa,64
Couch,Sofá,58
Cuddling,abrazos,53
Cushion,Almohadón,50
Face,Rostro,58
Finger,Dedo,50
Furniture,Muebles,59
Hand,Mano,55
Head,Cabeza,58
Hip,Cadera,51
Holding Hands,tomados de la mano,53
Home Decor,Decoración del hogar,52
Male,Masculino,80
Man,Hombre,80
Pain,Dolor,71
Pants,Pantalones,53
Person,Persona,84
Romantic,Romántico,53
Shirt,Camisa,64
Smoke,Fumar,53
Stain,Mancha,50
Thigh,Hermético,52
Adult,Adulto,76
Baby,Bebé,88
Blouse,Blusa,53
Body Part,parte del cuerpo,51
Clothing,Ropa,94
Couch,Sofá,61
Cushion,Almohadón,52
Dress Shirt,Camisa de vestir,50
Face,Rostro,62
Furniture,Muebles,70
Hand,Mano,50
Head,Cabeza,62
Holding Hands,tomados de la mano,50
Home Decor,Decoración del hogar,55
Male,Masculino,76
Man,Hombre,76
Pain,Dolor,54
Pants,Pantalones,55
Person,Persona,88
Shirt,Camisa,94
Sleeve,Manga,52
Smoke,Fumar,50
Thigh,Hermético,50
Adult,Adulto,56
Baby,Bebé,77
Blouse,Blusa,53
Body Part,parte del cuerpo,50
Clothing,Ropa,97
Couch,Sofá,82
Cushion,Almohadón,53
Dress Shirt,Camisa de vestir,53
Face,Rostro,57
Festival,Festival,56
Furniture,Muebles,83
Hanukkah Menorah,Menorá de Hanukkah,56
Head,Cabeza,57
Hip,Cadera,50
Home Decor,Decoración del hogar,56
Male,Masculino,56
Man,Hombre,56
Pain,Dolor,53
Pants,Pantalones,56
Person,Persona,77
Shirt,Camisa,97
Sleeve,Manga,55
Smoke,Fumar,51
Stain,Mancha,50
Baby,Bebé,80
Blouse,Blusa,53
Clothing,Ropa,99
Couch,Sofá,93
Cushion,Almohadón,53
Dress Shirt,Camisa de vestir,53
Face,Rostro,54
Festival,Festival,57
Furniture,Muebles,94
Hanukkah Menorah,Menorá de Hanukkah,57
Head,Cabeza,54
Home Decor,Decoración del hogar,57
Pain,Dolor,51
Pants,Pantalones,56
Person,Persona,80
Shirt,Camisa,99
Sleeve,Manga,56
Smoke,Fumar,50
Stain,Mancha,50
