Coupe,cupé,51
Van,Furgoneta,57
Snow,Nieve,51
Car,Auto,85
Tornado,Tornado,50
Sport,Deporte,51
Tour Bus,Autobús turístico,75
Smoke,Fumar,51
Landmark,Marca,62
Amphibious Vehicle,Vehículo anfibio,51
School Bus,autobús escolar,51
Military,Militar,90
Jeep,Jeep,52
Crime Scene,Escena del crimen,51
Suburb,Suburbio,51
Suv,todoterreno,50
Adventure,Aventura,51
Police Car,Coche de policía,52
Female,Femenino,75
Cannon,Cañón,51
Building,Edificio,71
Pickup Truck,camioneta,51
Head,Cabeza,90
Road,Camino,51
Parking Lot,Estacionamiento,56
Offroad,Fuera de la carretera,51
Aircraft,Aeronave,52
Weather,Clima,50
Half Track,Media pista,54
Sedan,Sedán,52
Bus,Autobús,85
License Plate,Matrícula,98
Vehicle,Vehículo,98
Driving,Conduciendo,50
Sports Car,Coche deportivo,53
Transportation,Transporte,98
Soldier,Soldado,51
Bulldozer,Excavadora,60
Vandalism,Vandalismo,77
Storm,Tormenta,50
Moving Van,furgoneta de mudanza,56
Indoors,Dentro,50
Car Window,ventana del coche,67
Housing,Alojamiento,69
Woman,Mujer,75
Tank,Tanque,89
Weapon,Arma,89
White Board,Pizarra blanca,67
Truck,Camión,55
Person,Persona,95
Swat Team,equipo aplastante,53
Armored,Blindado,89
Architecture,Arquitectura,71
Outdoors,Al aire libre,68
Armor,Armadura,53
Adult,Adulto,91
Wheel,Rueda,92
Face,Rostro,77
Man,Hombre,82
Tire,Neumático,50
Male,Masculino,82
War,Guerra,86
Bus Stop,Parada de autobús,51
Machine,Máquina,92
Leisure Activities,Actividades de ocio,52
House,Casa,56
Nature,Naturaleza,51
Home Decor,Decoración del hogar,56
Fire Truck,Camión de bomberos,51
Headlight,Faro,51
Race Car,Coche de carreras,51
Police Station,Comisaría de policía,50
Helicopter,Helicóptero,50
Car - Exterior,Coche - Exterior,73
Military Uniform,Uniforme militar,52
