Appliance,Aparato,57
Architecture,Arquitectura,99
Bed,Cama,55
Bedroom,Dormitorio,55
Book,Libro,61
Bookcase,Estantería,57
Building,Edificio,99
Cabinet,Gabinete,54
Chair,Silla,84
Closet,Armario,54
Coffee Table,Mesa de centro,52
Computer,Computadora,54
Computer Hardware,Hardware de computadora,53
Corner,Esquina,54
Couch,Sofá,58
Cupboard,Armario,54
Den,Guarida,53
Desk,Escritorio,56
Device,Dispositivo,67
Dining Room,Comedor,60
Dining Table,Mesa de comedor,91
Door,Puerta,91
Dorm Room,Dormitorio,51
Drawer,Cajón,50
Dressing Room,vestidor,53
Electrical Device,Dispositivo eléctrico,59
Electronics,Electrónica,54
Floor,Piso,98
Flooring,Piso,97
Folding Door,Puerta plegable,52
Furniture,Muebles,99
Hardware,Hardware,53
Hardwood,Madera dura,55
Home Decor,Decoración del hogar,52
Hostel,Albergue,51
House,Casa,54
Housing,Alojamiento,62
Indoors,Dentro,99
Interior Design,Diseño de interiores,99
Lamp,Lámpara,51
Laptop,Computadora portátil,50
Library,Biblioteca,50
Linen,Lino,50
Living Room,Sala de estar,99
Loft,Desván,52
Monastery,Monasterio,50
Monitor,Monitor,53
Pc,Ordenador personal,50
Penthouse,Ático,51
Photo Frame,marco de fotos,98
Plant,Planta,54
Plywood,Madera contrachapada,68
Potted Plant,planta en maceta,54
Publication,Publicación,61
Radiator,Radiador,53
Room,Habitación,99
Screen,Pantalla,53
Shelf,Estante,58
Sideboard,Aparador,54
Sliding Door,Puerta corrediza,54
Staircase,Escalera,52
Sword,Espada,50
TV,TELEVISOR,52
Table,Mesa,99
Table Lamp,Lámpara de mesa,51
Walk-In Closet,vestidor,50
Weapon,Arma,50
Window,Ventana,53
Windowsill,Antepecho,50
Wood,Madera,97
Appliance,Aparato,56
Architecture,Arquitectura,99
Bar Stool,Taburete de bar,50
Bed,Cama,54
Bedroom,Dormitorio,54
Book,Libro,76
Bookcase,Estantería,57
Building,Edificio,99
Cabinet,Gabinete,54
Chair,Silla,95
Clinic,Clínica,50
Closet,Armario,54
Coffee Table,Mesa de centro,54
Computer,Computadora,54
Computer Hardware,Hardware de computadora,53
Corner,Esquina,54
Couch,Sofá,63
Cupboard,Armario,54
Den,Guarida,51
Desk,Escritorio,58
Device,Dispositivo,63
Dining Room,Comedor,57
Dining Table,Mesa de comedor,87
Door,Puerta,95
Dorm Room,Dormitorio,50
Drawer,Cajón,50
Dressing Room,vestidor,51
Electrical Device,Dispositivo eléctrico,57
Electronics,Electrónica,54
Floor,Piso,99
Flooring,Piso,99
Flower,Flor,50
Flower Arrangement,Arreglo floral,50
Folding Door,Puerta plegable,53
Furniture,Muebles,99
Hardware,Hardware,53
Hardwood,Madera dura,56
Home Decor,Decoración del hogar,52
Hostel,Albergue,50
House,Casa,55
Housing,Alojamiento,64
Indoors,Dentro,99
Interior Design,Diseño de interiores,99
Lamp,Lámpara,50
Laptop,Computadora portátil,51
Linen,Lino,50
Living Room,Sala de estar,99
Loft,Desván,52
Monastery,Monasterio,50
Monitor,Monitor,53
Pc,Ordenador personal,51
Penthouse,Ático,50
Photo Frame,marco de fotos,98
Plant,Planta,51
Plywood,Madera contrachapada,96
Potted Plant,planta en maceta,51
Publication,Publicación,76
Radiator,Radiador,54
Room,Habitación,99
Screen,Pantalla,53
Shelf,Estante,71
Sideboard,Aparador,53
Sliding Door,Puerta corrediza,55
Staircase,Escalera,51
Sword,Espada,51
TV,TELEVISOR,51
Table,Mesa,99
Table Lamp,Lámpara de mesa,50
Waiting Room,Sala de espera,50
Weapon,Arma,51
Window,Ventana,53
Wood,Madera,99
Appliance,Aparato,55
Architecture,Arquitectura,99
Bar Stool,Taburete de bar,50
Bed,Cama,54
Bedroom,Dormitorio,54
Book,Libro,55
Bookcase,Estantería,57
Building,Edificio,99
Cabinet,Gabinete,54
Chair,Silla,95
Clinic,Clínica,50
Closet,Armario,55
Coffee Table,Mesa de centro,53
Computer,Computadora,55
Computer Hardware,Hardware de computadora,53
Corner,Esquina,54
Couch,Sofá,58
Cupboard,Armario,55
Den,Guarida,52
Desk,Escritorio,62
Device,Dispositivo,62
Dining Room,Comedor,57
Dining Table,Mesa de comedor,87
Door,Puerta,94
Dorm Room,Dormitorio,51
Drawer,Cajón,50
Dressing Room,vestidor,52
Electrical Device,Dispositivo eléctrico,56
Electronics,Electrónica,55
Floor,Piso,99
Flooring,Piso,99
Flower,Flor,50
Flower Arrangement,Arreglo floral,50
Folding Door,Puerta plegable,53
Furniture,Muebles,99
Hardware,Hardware,53
Hardwood,Madera dura,57
Home Decor,Decoración del hogar,52
Hostel,Albergue,50
House,Casa,55
Housing,Alojamiento,64
Indoors,Dentro,99
Interior Design,Diseño de interiores,99
Lamp,Lámpara,50
Laptop,Computadora portátil,51
Linen,Lino,50
Living Room,Sala de estar,99
Loft,Desván,52
Monastery,Monasterio,51
Monitor,Monitor,53
Pc,Ordenador personal,51
Penthouse,Ático,51
Photo Frame,marco de fotos,97
Plant,Planta,52
Plywood,Madera contrachapada,98
Potted Plant,planta en maceta,52
Publication,Publicación,55
Radiator,Radiador,53
Room,Habitación,99
Screen,Pantalla,53
Shelf,Estante,61
Sideboard,Aparador,53
Sliding Door,Puerta corrediza,54
Staircase,Escalera,52
Sword,Espada,51
TV,TELEVISOR,51
Table,Mesa,99
Table Lamp,Lámpara de mesa,50
Waiting Room,Sala de espera,51
Weapon,Arma,51
Window,Ventana,53
Wood,Madera,99
Appliance,Aparato,56
Architecture,Arquitectura,99
Bed,Cama,54
Bedroom,Dormitorio,54
Book,Libro,58
Bookcase,Estantería,57
Building,Edificio,99
Cabinet,Gabinete,54
Chair,Silla,96
Closet,Armario,55
Coffee Table,Mesa de centro,53
Computer,Computadora,54
Computer Hardware,Hardware de computadora,52
Corner,Esquina,54
Couch,Sofá,57
Cupboard,Armario,55
Den,Guarida,52
Desk,Escritorio,57
Device,Dispositivo,64
Dining Room,Comedor,58
Dining Table,Mesa de comedor,79
Door,Puerta,88
Dorm Room,Dormitorio,50
Dressing Room,vestidor,52
Electrical Device,Dispositivo eléctrico,57
Electronics,Electrónica,54
Floor,Piso,99
Flooring,Piso,99
Folding Door,Puerta plegable,52
Furniture,Muebles,99
Hardware,Hardware,52
Hardwood,Madera dura,56
Home Decor,Decoración del hogar,52
Hostel,Albergue,51
House,Casa,54
Housing,Alojamiento,58
Indoors,Dentro,99
Interior Design,Diseño de interiores,99
Lamp,Lámpara,50
Laptop,Computadora portátil,50
Linen,Lino,50
Living Room,Sala de estar,99
Loft,Desván,52
Monastery,Monasterio,51
Monitor,Monitor,52
Pc,Ordenador personal,50
Penthouse,Ático,51
Photo Frame,marco de fotos,98
Plant,Planta,51
Plywood,Madera contrachapada,99
Potted Plant,planta en maceta,51
Publication,Publicación,58
Radiator,Radiador,53
