Mammal,Mamífero,51
Cosmetics,Productos cosméticos,52
Hair,Cabello,50
Smile,Sonrisa,51
Black Hair,pelo negro,55
Person,Persona,95
Gown,Vestido,51
Smile,Sonrisa,51
Hippie,Hippie,51
Black Hair,pelo negro,51
Photography,Fotografía,96
Black Hair,pelo negro,50
Clothing,Ropa,50
Head,Cabeza,81
Tattoo,Tatuaje,50
Selfie,autofoto,52
Phone,Teléfono,90
Night,Noche,51
Night,Noche,52
Body Part,parte del cuerpo,79
Hair,Cabello,53
Hand-Held Computer,Computadora de mano,51
Adult,Adulto,85
Hand,Mano,63
Smoke,Fumar,51
Clothing,Ropa,55
Selfie,autofoto,53
Mammal,Mamífero,50
Head,Cabeza,84
Person,Persona,87
Black Hair,pelo negro,53
Art,Arte,50
Alcohol,Alcohol,52
Electronics,Electrónica,85
Black Hair,pelo negro,51
Face,Rostro,77
Happy,Feliz,51
Head,Cabeza,69
Drinking,Bebida,50
Reading,Lectura,50
Bracelet,Pulsera,50
Outdoors,Al aire libre,52
Mammal,Mamífero,58
Jewelry,Joyas,50
Dress,Vestido,55
Face,Rostro,84
Neck,Cuello,51
Face,Rostro,76
Starry Sky,cielo estrellado,50
Iphone,iPhone,53
Hippie,Hippie,53
Hair,Cabello,52
Shoulder,Hombro,78
Pet,Mascota,62
Woman,Mujer,75
Person,Persona,83
Texting,mensajes de texto,50
Curly Hair,pelo rizado,51
Braid,Trenza,50
Beverage,Bebida,52
Dress,Vestido,50
Photography,Fotografía,68
Cat,Gato,60
Shoulder,Hombro,61
Gambling,Juego,51
Finger,Dedo,51
Computer,Computadora,53
Iphone,iPhone,52
Reading,Lectura,50
Art,Arte,50
Person,Persona,97
Tablet Computer,Tableta,52
Selfie,autofoto,79
Cat,Gato,68
Clothing,Ropa,54
Head,Cabeza,77
Beverage,Bebida,51
Cosmetics,Productos cosméticos,52
Outdoors,Al aire libre,52
Curly Hair,pelo rizado,50
Blouse,Blusa,50
Happy,Feliz,50
Camera,Cámara,53
Formal Wear,ropa formal,50
Drinking,Bebida,51
Hippie,Hippie,52
