Adult,Adulto,83
Alley,Callejón,50
Body Part,parte del cuerpo,51
Bus Stop,Parada de autobús,57
City,Ciudad,90
Earthquake,Terremoto,52
Face,Rostro,50
Hand,Mano,51
Head,Cabeza,92
Hugging,abrazando,52
Leisure Activities,Actividades de ocio,51
Male,Masculino,83
Man,Hombre,83
Nature,Naturaleza,51
Outdoors,Al aire libre,85
Path,Camino,51
Pedestrian,Peatonal,91
Person,Persona,99
Road,Camino,90
Running,Correr,50
Sidewalk,Acera,51
Skiing,Esquiar,51
Smoke,Fumar,50
Snow,Nieve,51
Sport,Deporte,51
Standing,De pie,50
Street,Calle,90
Tarmac,Pista,51
Text,Texto,51
Tunnel,Túnel,50
Urban,Urbano,90
Vandalism,Vandalismo,56
Walking,Caminando,99
Architecture,Arquitectura,50
Body Part,parte del cuerpo,51
Building,Edificio,50
Bus Stop,Parada de autobús,55
City,Ciudad,61
Face,Rostro,55
Hand,Mano,51
Head,Cabeza,88
Hugging,abrazando,55
Leisure Activities,Actividades de ocio,51
Nature,Naturaleza,52
Outdoors,Al aire libre,86
Pedestrian,Peatonal,63
Person,Persona,97
Road,Camino,61
Running,Correr,50
Shelter,Refugio,50
Skiing,Esquiar,51
Snow,Nieve,51
Sport,Deporte,51
Standing,De pie,50
Street,Calle,61
Text,Texto,52
Urban,Urbano,61
Vandalism,Vandalismo,65
Walking,Caminando,94
Alley,Callejón,51
Architecture,Arquitectura,52
Body Part,parte del cuerpo,50
Building,Edificio,52
Bus Stop,Parada de autobús,55
City,Ciudad,85
Clothing,Ropa,51
Coat,Abrigo,51
Crime Scene,Escena del crimen,50
Earthquake,Terremoto,50
Face,Rostro,62
Hand,Mano,50
Head,Cabeza,92
Hugging,abrazando,51
Leisure Activities,Actividades de ocio,51
Nature,Naturaleza,51
Outdoors,Al aire libre,75
Path,Camino,51
Pedestrian,Peatonal,76
Person,Persona,99
Road,Camino,84
Shelter,Refugio,52
Sidewalk,Acera,51
Silhouette,Silueta,50
Skiing,Esquiar,51
Smoke,Fumar,51
Snow,Nieve,51
Sport,Deporte,51
Street,Calle,84
Tarmac,Pista,52
Tunnel,Túnel,50
Urban,Urbano,84
Vandalism,Vandalismo,66
Walking,Caminando,95
Body Part,parte del cuerpo,56
Bus Stop,Parada de autobús,54
City,Ciudad,56
Crime Scene,Escena del crimen,50
Face,Rostro,64
Hand,Mano,56
Head,Cabeza,92
Holding Hands,tomados de la mano,54
Hugging,abrazando,51
Outdoors,Al aire libre,77
Pedestrian,Peatonal,58
Person,Persona,99
Road,Camino,55
Running,Correr,50
Skating,Patinaje,50
Sport,Deporte,50
Street,Calle,55
Urban,Urbano,55
Vandalism,Vandalismo,51
Walking,Caminando,74
Adult,Adulto,79
Body Part,parte del cuerpo,55
Bus Stop,Parada de autobús,56
Chasing,Persecución,50
City,Ciudad,55
Hand,Mano,55
Head,Cabeza,88
Holding Hands,tomados de la mano,52
Hugging,abrazando,51
Male,Masculino,79
Man,Hombre,79
Outdoors,Al aire libre,76
Pedestrian,Peatonal,54
Person,Persona,98
Riot,Disturbio,50
Road,Camino,51
Street,Calle,51
Urban,Urbano,53
Vandalism,Vandalismo,54
Walking,Caminando,61
Adult,Adulto,57
Architecture,Arquitectura,52
Body Part,parte del cuerpo,54
Building,Edificio,52
Bus Stop,Parada de autobús,53
City,Ciudad,72
Clothing,Ropa,50
Dancing,Baile,52
Footwear,Calzado,50
Hand,Mano,54
Head,Cabeza,77
Holding Hands,tomados de la mano,53
Hugging,abrazando,50
Leisure Activities,Actividades de ocio,52
Male,Masculino,57
Man,Hombre,57
Nature,Naturaleza,50
Outdoors,Al aire libre,64
Pedestrian,Peatonal,54
Performer,Ejecutante,50
Person,Persona,94
Riot,Disturbio,52
Road,Camino,51
Running,Correr,51
Shelter,Refugio,52
Shoe,Zapato,50
Skating,Patinaje,51
Snow,Nieve,50
Sport,Deporte,51
Street,Calle,51
Urban,Urbano,57
Vandalism,Vandalismo,52
Walking,Caminando,66
Adult,Adulto,54
Architecture,Arquitectura,62
Body Part,parte del cuerpo,51
Building,Edificio,62
Bus Stop,Parada de autobús,54
City,Ciudad,90
Convention Center,Centro de Convenciones,50
Hand,Mano,51
Head,Cabeza,59
Holding Hands,tomados de la mano,51
Landmark,Marca,50
Male,Masculino,54
Man,Hombre,54
Office Building,Edificio de oficinas,50
Outdoors,Al aire libre,74
Pedestrian,Peatonal,56
Person,Persona,96
Road,Camino,53
Shelter,Refugio,62
Skating,Patinaje,50
Sport,Deporte,50
Street,Calle,53
Urban,Urbano,82
Vandalism,Vandalismo,53
Walking,Caminando,87
Adult,Adulto,60
Advertisement,Anuncio,52
Architecture,Arquitectura,64
Building,Edificio,64
Bus Stop,Parada de autobús,52
City,Ciudad,84
Convention Center,Centro de Convenciones,51
Dancing,Baile,51
Head,Cabeza,63
Housing,Alojamiento,50
Leisure Activities,Actividades de ocio,52
Male,Masculino,60
Man,Hombre,60
Metropolis,Metrópoli,50
Nature,Naturaleza,54
Office Building,Edificio de oficinas,51
Outdoors,Al aire libre,72
Pedestrian,Peatonal,54
Person,Persona,87
Road,Camino,52
Roller Skating,Patinaje sobre ruedas,52
Running,Correr,50
Shelter,Refugio,64
Skating,Patinaje,54
Skiing,Esquiar,51
Snow,Nieve,53
Sport,Deporte,54
Street,Calle,52
Urban,Urbano,75
Vandalism,Vandalismo,55
Walking,Caminando,60
Adult,Adulto,65
Advertisement,Anuncio,50
Architecture,Arquitectura,54
Body Part,parte del cuerpo,50
Building,Edificio,54
Bus Stop,Parada de autobús,52
Chasing,Persecución,50
City,Ciudad,60
Dancing,Baile,52
Hand,Mano,50
Head,Cabeza,55
Holding Hands,tomados de la mano,50
Leisure Activities,Actividades de ocio,53
Male,Masculino,65
Man,Hombre,65
Nature,Naturaleza,53
Outdoors,Al aire libre,63
Pedestrian,Peatonal,55
Performer,Ejecutante,51
Person,Persona,90
Roller Skating,Patinaje sobre ruedas,62
Running,Correr,51
Shelter,Refugio,54
Skating,Patinaje,63
Skiing,Esquiar,51
Snow,Nieve,52
Sport,Deporte,63
Urban,Urbano,56
Vandalism,Vandalismo,68
Walking,Caminando,57
Adult,Adulto,51
Advertisement,Anuncio,51
Architecture,Arquitectura,55
Building,Edificio,55
Bus Stop,Parada de autobús,52
City,Ciudad,59
Dancing,Baile,51
Face,Rostro,51
Head,Cabeza,66
Leisure Activities,Actividades de ocio,59
Nature,Naturaleza,69
Outdoors,Al aire libre,85
Pedestrian,Peatonal,52
Person,Persona,90
Road,Camino,50
Roller Skating,Patinaje sobre ruedas,54
Shelter,Refugio,55
Skating,Patinaje,56
Skiing,Esquiar,58
Snow,Nieve,64
Sport,Deporte,60
Street,Calle,50
Urban,Urbano,54
Vandalism,Vandalismo,53
Walking,Caminando,52
Advertisement,Anuncio,52
Architecture,Arquitectura,55
Body Part,parte del cuerpo,52
Building,Edificio,55
Bus Stop,Parada de autobús,53
City,Ciudad,81
Convention Center,Centro de Convenciones,50
Earthquake,Terremoto,50
Face,Rostro,61
Hand,Mano,52
Head,Cabeza,70
Holding Hands,tomados de la mano,52
Housing,Alojamiento,50
Leisure Activities,Actividades de ocio,50
Nature,Naturaleza,51
Outdoors,Al aire libre,73
Pedestrian,Peatonal,55
Person,Persona,94
Road,Camino,52
Shelter,Refugio,55
Skating,Patinaje,50
Sport,Deporte,51
Street,Calle,52
Triangle,Triángulo,50
Urban,Urbano,74
Vandalism,Vandalismo,54
Walking,Caminando,57
Architecture,Arquitectura,53
Building,Edificio,53
Bus Stop,Parada de autobús,51
City,Ciudad,63
Convention Center,Centro de Convenciones,50
Face,Rostro,61
Head,Cabeza,78
Landmark,Marca,56
Leisure Activities,Actividades de ocio,50
Nature,Naturaleza,50
Outdoors,Al aire libre,58
Pedestrian,Peatonal,52
Person,Persona,95
Shelter,Refugio,52
Urban,Urbano,58
Vandalism,Vandalismo,54
Walking,Caminando,57
Advertisement,Anuncio,53
Architecture,Arquitectura,64
Body Part,parte del cuerpo,51
Building,Edificio,64
Bus Stop,Parada de autobús,53
Christmas,Navidad,50
Christmas Decorations,Decoraciones Navideñas,50
City,Ciudad,92
Convention Center,Centro de Convenciones,52
Dancing,Baile,50
Downtown,Centro,50
Earthquake,Terremoto,50
Face,Rostro,60
Festival,Festival,50
Hand,Mano,51
Head,Cabeza,76
Holding Hands,tomados de la mano,50
Leisure Activities,Actividades de ocio,51
Metropolis,Metrópoli,51
Nature,Naturaleza,50
Office Building,Edificio de oficinas,51
Outdoors,Al aire libre,71
Pedestrian,Peatonal,56
Person,Persona,96
Road,Camino,54
Shelter,Refugio,64
Shop,Comercio,50
Shopping Mall,Centro comercial,50
Skating,Patinaje,50
Sport,Deporte,50
Street,Calle,54
Triangle,Triángulo,50
Urban,Urbano,89
Vandalism,Vandalismo,54
Walking,Caminando,89
Adventure,Aventura,52
Advertisement,Anuncio,54
Architecture,Arquitectura,56
Body Part,parte del cuerpo,50
Building,Edificio,56
Bus Stop,Parada de autobús,54
City,Ciudad,90
Convention Center,Centro de Convenciones,50
Earthquake,Terremoto,51
Festival,Festival,50
Gliding,Deslizamiento,52
Hand,Mano,50
Head,Cabeza,56
Leisure Activities,Actividades de ocio,53
Metropolis,Metrópoli,51
Nature,Naturaleza,50
Office Building,Edificio de oficinas,51
Outdoors,Al aire libre,69
Pedestrian,Peatonal,61
Person,Persona,95
Road,Camino,55
Sea,Mar,50
Sea Waves,Olas del mar,50
Shelter,Refugio,56
Skating,Patinaje,50
Sport,Deporte,50
Street,Calle,55
Transportation,Transporte,51
Triangle,Triángulo,50
Urban,Urbano,79
Vandalism,Vandalismo,55
Vehicle,Vehículo,51
Walking,Caminando,86
Water,Agua,50
Adult,Adulto,59
Architecture,Arquitectura,52
Building,Edificio,52
Bus Stop,Parada de autobús,52
City,Ciudad,64
Earthquake,Terremoto,50
Female,Femenino,59
Head,Cabeza,53
Leisure Activities,Actividades de ocio,51
Nature,Naturaleza,50
Outdoors,Al aire libre,72
Pedestrian,Peatonal,51
Person,Persona,94
Riot,Disturbio,51
Road,Camino,50
Shelter,Refugio,52
Skating,Patinaje,50
Skiing,Esquiar,50
Snow,Nieve,50
Sport,Deporte,51
Street,Calle,50
Transportation,Transporte,52
Urban,Urbano,58
Vandalism,Vandalismo,74
Vehicle,Vehículo,52
Walking,Caminando,60
Woman,Mujer,59
Adult,Adulto,52
Advertisement,Anuncio,53
Architecture,Arquitectura,55
Body Part,parte del cuerpo,51
Building,Edificio,55
Bus Stop,Parada de autobús,55
Christmas,Navidad,50
Christmas Decorations,Decoraciones Navideñas,50
City,Ciudad,86
Convention Center,Centro de Convenciones,51
Dancing,Baile,50
Earthquake,Terremoto,51
Female,Femenino,50
Festival,Festival,50
Hand,Mano,51
Holding Hands,tomados de la mano,50
Leisure Activities,Actividades de ocio,51
Metropolis,Metrópoli,50
Motorcycle,Motocicleta,51
Office Building,Edificio de oficinas,50
Outdoors,Al aire libre,78
Pedestrian,Peatonal,54
Performer,Ejecutante,50
Person,Persona,92
Road,Camino,53
Roller Skating,Patinaje sobre ruedas,50
Shelter,Refugio,55
Skating,Patinaje,52
Solo Performance,Actuación en solitario,50
Sport,Deporte,53
Street,Calle,53
Transportation,Transporte,64
Triangle,Triángulo,50
Urban,Urbano,75
Vandalism,Vandalismo,67
Vehicle,Vehículo,64
Walking,Caminando,59
Woman,Mujer,50
Advertisement,Anuncio,52
Architecture,Arquitectura,56
Ball,Pelota,51
Body Part,parte del cuerpo,50
Building,Edificio,56
Bus Stop,Parada de autobús,55
Christmas,Navidad,50
Christmas Decorations,Decoraciones Navideñas,50
City,Ciudad,93
Clothing,Ropa,52
Convention Center,Centro de Convenciones,51
Dancing,Baile,51
Earthquake,Terremoto,50
Festival,Festival,50
