Adult,Adulto,89
Architecture,Arquitectura,51
Baby,Bebé,92
Blanket,Frazada,56
Building,Edificio,51
Cuddling,abrazos,54
Electronics,Electrónica,99
Face,Rostro,94
Head,Cabeza,95
Hospital,Hospital,51
Indoors,Dentro,52
Male,Masculino,91
Man,Hombre,86
Mobile Phone,Teléfono móvil,98
Person,Persona,96
Phone,Teléfono,99
Romantic,Romántico,67
Surprised,Sorprendido,50
Texting,mensajes de texto,54
Adult,Adulto,56
Architecture,Arquitectura,52
Baby,Bebé,92
Blanket,Frazada,56
Body Part,parte del cuerpo,50
Boy,Chico,68
Building,Edificio,52
Cuddling,abrazos,57
Cushion,Almohadón,52
Electronics,Electrónica,98
Face,Rostro,91
Head,Cabeza,92
Home Decor,Decoración del hogar,52
Hospital,Hospital,52
Male,Masculino,78
Mobile Phone,Teléfono móvil,98
Neck,Cuello,50
Person,Persona,95
Phone,Teléfono,98
Romantic,Romántico,68
Teen,Adolescente,68
Texting,mensajes de texto,55
Adult,Adulto,59
Animal,Animal,62
Baby,Bebé,93
Blanket,Frazada,54
Cat,Gato,61
Cuddling,abrazos,78
Electronics,Electrónica,96
Face,Rostro,69
Female,Femenino,54
Head,Cabeza,77
Kissing,Besar,53
Mammal,Mamífero,62
Mobile Phone,Teléfono móvil,96
Person,Persona,99
Pet,Mascota,62
Phone,Teléfono,96
Romantic,Romántico,94
Texting,mensajes de texto,50
Woman,Mujer,54
Adult,Adulto,82
Baby,Bebé,91
Blanket,Frazada,54
Cuddling,abrazos,70
Electronics,Electrónica,79
Face,Rostro,78
Female,Femenino,84
Head,Cabeza,81
Kissing,Besar,53
Mobile Phone,Teléfono móvil,79
Person,Persona,98
Phone,Teléfono,79
Romantic,Romántico,96
Woman,Mujer,81
Adult,Adulto,86
Animal,Animal,68
Architecture,Arquitectura,50
Baby,Bebé,89
Blanket,Frazada,53
Building,Edificio,50
Canine,Canino,63
Cuddling,abrazos,58
Cup,Taza,51
Dog,Perro,63
Electronics,Electrónica,93
Face,Rostro,75
Female,Femenino,90
Head,Cabeza,87
Hospital,Hospital,50
Hugging,abrazando,51
Kissing,Besar,52
Male,Masculino,71
Mammal,Mamífero,68
Man,Hombre,71
Mobile Phone,Teléfono móvil,93
Person,Persona,95
Pet,Mascota,68
Phone,Teléfono,93
Romantic,Romántico,94
Woman,Mujer,85
Adult,Adulto,61
Animal,Animal,67
Baby,Bebé,92
Blanket,Frazada,52
Cat,Gato,64
Child,Niño,65
Cuddling,abrazos,57
Electronics,Electrónica,89
Face,Rostro,94
Female,Femenino,90
Girl,Chica,65
Head,Cabeza,96
Kissing,Besar,52
Mammal,Mamífero,67
Mobile Phone,Teléfono móvil,89
Person,Persona,98
Pet,Mascota,67
Phone,Teléfono,89
Romantic,Romántico,95
Surprised,Sorprendido,50
Woman,Mujer,54
Adult,Adulto,89
Baby,Bebé,92
Blanket,Frazada,52
Cuddling,abrazos,64
Electronics,Electrónica,96
Face,Rostro,91
Female,Femenino,92
Head,Cabeza,93
Kissing,Besar,52
Mobile Phone,Teléfono móvil,96
Person,Persona,97
Phone,Teléfono,96
Romantic,Romántico,97
Woman,Mujer,88
Adult,Adulto,85
Baby,Bebé,92
Blanket,Frazada,56
Cuddling,abrazos,69
Electronics,Electrónica,92
Face,Rostro,89
Female,Femenino,87
Happy,Feliz,50
Head,Cabeza,91
Kissing,Besar,52
Male,Masculino,51
Man,Hombre,51
Mobile Phone,Teléfono móvil,91
Person,Persona,98
Phone,Teléfono,92
Romantic,Romántico,97
Sleeping,Durmiendo,50
Smile,Sonrisa,50
Woman,Mujer,85
Adult,Adulto,84
Animal,Animal,54
Architecture,Arquitectura,50
Baby,Bebé,93
Blanket,Frazada,55
Building,Edificio,50
Cat,Gato,52
Cuddling,abrazos,70
Electronics,Electrónica,74
Face,Rostro,81
Female,Femenino,84
Head,Cabeza,83
Hospital,Hospital,50
Kissing,Besar,52
Male,Masculino,65
Mammal,Mamífero,54
Man,Hombre,65
Mobile Phone,Teléfono móvil,73
Person,Persona,98
Pet,Mascota,53
Phone,Teléfono,74
Romantic,Romántico,97
Sleeping,Durmiendo,50
Woman,Mujer,84
Adult,Adulto,79
Animal,Animal,57
Architecture,Arquitectura,51
Baby,Bebé,92
Blanket,Frazada,60
Building,Edificio,51
Canine,Canino,53
Cuddling,abrazos,56
Dog,Perro,53
Electronics,Electrónica,87
Face,Rostro,93
Female,Femenino,79
Happy,Feliz,50
Head,Cabeza,94
Hospital,Hospital,51
Kissing,Besar,51
Mammal,Mamífero,56
Mobile Phone,Teléfono móvil,82
Person,Persona,97
Pet,Mascota,55
Phone,Teléfono,87
Romantic,Romántico,84
Sleeping,Durmiendo,51
Smile,Sonrisa,50
Texting,mensajes de texto,51
Woman,Mujer,79
Adult,Adulto,80
Baby,Bebé,93
Blanket,Frazada,55
Bride,Novia,65
Cuddling,abrazos,64
Electronics,Electrónica,92
Face,Rostro,87
Female,Femenino,79
Happy,Feliz,50
Head,Cabeza,89
Kissing,Besar,50
Mobile Phone,Teléfono móvil,90
Person,Persona,98
Phone,Teléfono,92
Romantic,Romántico,96
