Adult,Adulto,87
Animal,Animal,76
Ape,Mono,51
Bag,Bolsa,53
Bear,Oso,71
Bird,Pájaro,51
Creek,Arroyo,52
Deer,Ciervo,52
Driftwood,Madera flotante,56
Face,Rostro,56
Grove,Arboleda,54
Head,Cabeza,77
Hunting,Caza,51
Jungle,Selva,54
Land,Tierra,90
Landslide,Corrimiento de tierras,52
Leisure Activities,Actividades de ocio,50
Male,Masculino,80
Mammal,Mamífero,76
Man,Hombre,80
Nature,Naturaleza,95
Outdoors,Al aire libre,95
Person,Persona,87
Pig,Cerdo,67
Plant,Planta,98
Rainforest,selva tropical,58
Rock,Roca,51
Stream,Arroyo,53
Tree,Árbol,94
Tree Stump,tocón de árbol,52
Tree Trunk,Tronco de árbol,53
Vegetation,Vegetación,98
War,Guerra,54
Water,Agua,55
Wilderness,Desierto,58
Wildlife,Fauna,76
Wood,Madera,94
Woodland,Bosque,90
Zoo,Zoo,54
Adult,Adulto,79
Animal,Animal,54
Boat,Bote,53
Bride,Novia,70
Canoe,Canoa,53
Canoeing,Piragüismo,53
Creek,Arroyo,77
Female,Femenino,71
Fir,Abeto,50
Grove,Arboleda,54
Jungle,Selva,53
Land,Tierra,66
Landslide,Corrimiento de tierras,50
Leisure Activities,Actividades de ocio,53
Mammal,Mamífero,53
Nature,Naturaleza,99
Outdoors,Al aire libre,99
Person,Persona,79
Plant,Planta,85
Pond,Estanque,51
Rainforest,selva tropical,59
River,Río,54
Rowboat,Bote de remos,53
Sport,Deporte,53
Stream,Arroyo,86
Transportation,Transporte,53
Tree,Árbol,66
Vegetation,Vegetación,85
Vehicle,Vehículo,53
Water,Agua,88
Water Sports,Deportes acuáticos,53
Waterfall,Cascada,54
Wedding,Boda,70
Wilderness,Desierto,61
Wildlife,Fauna,53
Woman,Mujer,71
Wood,Madera,59
Woodland,Bosque,66
Adult,Adulto,67
Animal,Animal,58
Bear,Oso,50
Bride,Novia,58
Creek,Arroyo,53
Deer,Ciervo,52
Driftwood,Madera flotante,56
Female,Femenino,60
Fir,Abeto,51
Grove,Arboleda,58
Indoors,Dentro,50
